hospital_id,category_id
869,38
875,38
876,38
878,38
882,38
887,38
890,38
893,38
897,38
899,38
900,38
901,38
904,38
910,38
916,38
924,38
930,38
933,38
939,38
941,38
942,38
944,38
948,38
952,38
953,38
954,38
959,38
960,38
890,38
961,38
965,38
966,38
974,38
976,38
978,38
979,38
980,38
984,38
993,38
994,38
998,38
1003,38
1004,38
1008,38
1010,38
1011,38
1020,38
1022,38
1023,38
1026,38
1029,38
1030,38
1031,38
1040,38
1047,38
1052,38
1063,38
1065,38
1066,38
1069,38
1074,38
1078,38
1079,38
1097,38
1104,38
1108,38
1110,38
1111,38
1118,38
1122,38
1123,38
1125,38
1127,38
1134,38
1136,38
1138,38
1140,38
1141,38
1144,38
1145,38
1148,38
1155,38
1160,38
1162,38
1169,38
1172,38
1174,38
1175,38
1176,38
1177,38
1178,38
1187,38
1188,38
1194,38
1199,38
1202,38
1211,38
1532,38
1533,38
1547,38
1573,38
1602,38
1605,38
1609,38
1610,38
1626,38
1627,38
1629,38
1631,38
1632,38
1633,38
1634,38
1648,38
1653,38
1656,38
1657,38
1659,38
1662,38
1669,38
1670,38
1761,38
1764,38
1765,38
1766,38
1768,38
1780,38
1781,38
1787,38
1789,38
1805,38
1807,38
1809,38
1826,38
1828,38
1829,38
1839,38
1840,38
1842,38
1843,38
1849,38
1858,38
1860,38
1863,38
1867,38
1869,38
1875,38
1876,38
1877,38
1878,38
1882,38
1890,38
1891,38
1893,38
1901,38
1903,38
1904,38
1910,38
1911,38
1915,38
1918,38
1922,38
1923,38
1925,38
1928,38
1932,38
1935,38
1938,38
1943,38
1946,38
1948,38
1949,38
1952,38
1955,38
1956,38
1958,38
1961,38
1968,38
1970,38
1973,38
1978,38
1982,38
1984,38
1985,38
1988,38
1995,38
2008,38
2010,38
2014,38
2016,38
2018,38
2022,38
2034,38
2036,38
2039,38
2041,38
2048,38
2049,38
2051,38
2058,38
2059,38
2060,38
2066,38
2067,38
2069,38
2070,38
2078,38
2091,38
2093,38
2095,38
2100,38
2104,38
2111,38
2112,38
2124,38
2126,38
2127,38
2128,38
2130,38
2135,38
2137,38
2141,38
2151,38
2153,38
2161,38
2164,38
2165,38
2167,38
2174,38
2181,38
2182,38
2183,38
2184,38
2185,38
2186,38
2187,38
2190,38
2193,38
2195,38
2198,38
2201,38
2206,38
2207,38
2210,38
2212,38
2216,38
2218,38
2222,38
2234,38
2240,38
2241,38
2243,38
2248,38
2252,38
2255,38
2256,38
2259,38
2262,38
2263,38
2265,38
2266,38
2267,38
2275,38
2276,38
2278,38
2296,38
2299,38
2302,38
2310,38
2312,38
2317,38
2321,38
2322,38
2325,38
2328,38
2329,38
2334,38
2339,38
2340,38
2343,38
2350,38
2353,38
2361,38
2363,38
2364,38
2367,38
